                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    137,                0.54244,                0.26091,                0.84697,                0.99892,                0.99877,                0.99479,                0.92233,                0.52762,                0.20774,                0.81745,              0.0047406,              0.0047406,              0.0047406
                    138,                0.53941,                0.25853,                0.84733,                0.99907,                0.99804,                0.99481,                 0.9198,                 0.5436,                0.20828,                0.81864,               0.004702,               0.004702,               0.004702
                    139,                0.54233,                0.25802,                0.84741,                0.99924,                0.99912,                0.99482,                0.92025,                0.54094,                  0.206,                0.81915,              0.0046633,              0.0046633,              0.0046633
                    140,                0.53898,                0.25734,                0.84853,                0.99763,                0.99824,                0.99376,                0.91407,                 0.5572,                0.21167,                0.82108,              0.0046246,              0.0046246,              0.0046246
                    141,                 0.5375,                0.25607,                0.84738,                0.99762,                0.99807,                0.99372,                0.92142,                0.52739,                0.20528,                0.81774,              0.0045859,              0.0045859,              0.0045859
                    142,                0.53829,                0.25617,                0.84826,                0.99906,                0.99861,                0.99478,                0.91807,                0.54096,                0.20621,                0.81914,              0.0045473,              0.0045473,              0.0045473
                    143,                0.53618,                0.25651,                0.84582,                0.99879,                0.99913,                0.99483,                0.91859,                0.53532,                0.20524,                0.81909,              0.0045086,              0.0045086,              0.0045086
                    144,                0.53413,                0.25685,                0.84717,                0.99934,                0.99895,                0.99485,                0.91867,                0.53074,                0.20533,                0.81831,              0.0044699,              0.0044699,              0.0044699
                    145,                0.53657,                0.25679,                0.84682,                0.99928,                0.99903,                0.99485,                0.91855,                0.53536,                0.20483,                0.81906,              0.0044313,              0.0044313,              0.0044313
                    146,                0.53246,                0.25461,                0.84629,                0.99924,                0.99894,                 0.9949,                0.92194,                 0.5182,                0.20047,                0.81668,              0.0043926,              0.0043926,              0.0043926
                    147,                0.53161,                0.25622,                0.84915,                 0.9992,                0.99879,                0.99485,                0.91746,                0.54217,                0.20567,                0.82024,              0.0043539,              0.0043539,              0.0043539
                    148,                0.53416,                0.25465,                0.84747,                0.99925,                0.99888,                0.99487,                0.91606,                0.55076,                 0.2076,                0.82152,              0.0043152,              0.0043152,              0.0043152
                    149,                0.52916,                0.25217,                0.84663,                0.99906,                0.99861,                0.99484,                0.91862,                0.53708,                0.20628,                0.82043,              0.0042766,              0.0042766,              0.0042766
                    150,                0.52895,                0.25249,                0.84462,                0.99907,                0.99875,                0.99479,                0.91969,                0.53079,                0.20457,                0.81878,              0.0042379,              0.0042379,              0.0042379
                    151,                0.52636,                0.25319,                0.84615,                 0.9991,                0.99858,                0.99472,                0.92061,                0.53469,                0.20812,                0.81847,              0.0041992,              0.0041992,              0.0041992
                    152,                0.52307,                0.25167,                0.84775,                0.99893,                 0.9993,                0.99483,                0.92078,                0.53538,                0.20487,                0.81876,              0.0041605,              0.0041605,              0.0041605
